"location","indicator","sex","residence","Unit","Date","Value"
"Kisii Central","In school with Secondary education as percent of secondary school age population","Male","Rural","%","2006","74.55"
"Kisii Central","In school with Secondary education as percent of secondary school age population","Female","Urban","%","2006","81.54"
"Kisii Central","In school with Secondary education as percent of secondary school age population","Female","Rural","%","2006","65.53"
"Kisii Central","In school with Tertiary education as % of population","Male","Urban","%","2006","21.9"
"Kisii Central","In school with Tertiary education as % of population","Male","Rural","%","2006","4.16"
"Kisii Central","In school with Tertiary education as % of population","Female","Urban","%","2006","21.25"
"Kisii Central","In school with Tertiary education as % of population","Female","Rural","%","2006","4.87"
"Kisii Central","University students as % of population","Male","Urban","%","2006","16.63"
"Kisii Central","University students as % of population","Male","Rural","%","2006","2.89"
"Kisii Central","University students as % of population","Female","Urban","%","2006","9.51"
"Kisii Central","University students as % of population","Female","Rural","%","2006","0.94"
"Kisii Central","Youth Polytechnic students as percent of population","Male","Urban","%","2006","0.99"
"Kisii Central","Youth Polytechnic students as percent of population","Male","Rural","%","2006","0.75"
"Kisii Central","Youth Polytechnic students as percent of population","Female","Urban","%","2006","0.59"
"Kisii Central","Youth Polytechnic students as percent of population","Female","Rural","%","2006","0.5"
"Kisii Central","% of people with over 3 years Basic Literacy","Male","Urban","%","2006","0.17"
"Kisii Central","% of people with over 3 years Basic Literacy","Male","Rural","%","2006","0.03"
"Kisii Central","% of people with over 3 years Basic Literacy","Female","Urban","%","2006","0.1"
"Kisii Central","% of people with over 3 years Basic Literacy","Female","Rural","%","2006","0.03"
"Kisii Central","Students in Madrassa school as percent of school age children","Female","Urban","%","2006","0.01"
"Kisii Central","No. of people over 3 years in school with Pre-Primary education","Male","Urban","Number","2006","2177"
"Kisii Central","No. of people over 3 years in school with Pre-Primary education","Male","Rural","Number","2006","8552"
"Kisii Central","No. of people over 3 years in school with Pre-Primary education","Female","Urban","Number","2006","2053"
"Kisii Central","No. of people over 3 years in school with Pre-Primary education","Female","Rural","Number","2006","8119"
"Kisii Central","No. of people over 3 years in school with Primary education","Male","Urban","Number","2006","8210"
"Kisii Central","No. of people over 3 years in school with Primary education","Male","Rural","Number","2006","41189"
"Kisii Central","No. of people over 3 years in school with Primary education","Female","Urban","Number","2006","8660"
"Kisii Central","No. of people over 3 years in school with Primary education","Female","Rural","Number","2006","39636"
"Kisii Central","No. of people over 3 years in school with Secondary education","Male","Urban","Number","2006","3062"
"Kisii Central","No. of people over 3 years in school with Secondary education","Male","Rural","Number","2006","10505"
"Kisii Central","No. of people over 3 years in school with Secondary education","Female","Urban","Number","2006","3093"
"Kisii Central","No. of people over 3 years in school with Secondary education","Female","Rural","Number","2006","8983"
"Kisii Central","No. of people over 3 years in school with Tertiary education","Male","Urban","Number","2006","1081"
"Kisii Central","No. of people over 3 years in school with Tertiary education","Male","Rural","Number","2006","545"
"Kisii Central","No. of people over 3 years in school with Tertiary education","Female","Urban","Number","2006","1331"
"Kisii Central","No. of people over 3 years in school with Tertiary education","Female","Rural","Number","2006","795"
"Kisii Central","No. of people over 3 years in University","Male","Urban","Number","2006","821"
"Kisii Central","No. of people over 3 years in University","Male","Rural","Number","2006","378"
"Kisii Central","No. of people over 3 years in University","Female","Urban","Number","2006","596"
"Kisii Central","No. of people over 3 years in University","Female","Rural","Number","2006","153"
"Kisii Central","Youth Polytechnic","Male","Urban","Number","2006","49"
"Kisii Central","Youth Polytechnic","Male","Rural","Number","2006","98"
"Kisii Central","Youth Polytechnic","Female","Urban","Number","2006","37"
"Kisii Central","Youth Polytechnic","Female","Rural","Number","2006","82"
"Kisii Central","No. of people over 3 years with Basic Literacy","Male","Urban","Number","2006","26"
"Kisii Central","No. of people over 3 years with Basic Literacy","Male","Rural","Number","2006","19"
"Kisii Central","No. of people over 3 years with Basic Literacy","Female","Urban","Number","2006","16"
"Kisii Central","No. of people over 3 years with Basic Literacy","Female","Rural","Number","2006","19"
"Kisii Central","No. of people over 3 years in  Madrassa school","Female","Urban","Number","2006","1"
"Kisii Central","Population","Male","Urban","Persons","2006","15426"
"Kisii Central","Population","Male","Rural","Persons","2006","61286"
"Kisii Central","Population","Female","Urban","Persons","2006","15787"
"Kisii Central","Population","Female","Rural","Persons","2006","57787"
"Kisii Central","Pre-primary school age children","Male","Urban","Number","2006","2175"
"Kisii Central","Pre-primary school age children","Male","Rural","Number","2006","9402"
"Kisii Central","Pre-primary school age children","Female","Urban","Number","2006","2078"
"Kisii Central","Pre-primary school age children","Female","Rural","Number","2006","9026"
"Kisii Central","Primary school age children","Male","Urban","Number","2006","7143"
"Kisii Central","Primary school age children","Male","Rural","Number","2006","32214"
"Kisii Central","Primary school age children","Female","Urban","Number","2006","7590"
"Kisii Central","Primary school age children","Female","Rural","Number","2006","32103"
"Kisii Central","Secondary School age children","Male","Urban","Number","2006","3361"
"Kisii Central","Secondary School age children","Male","Rural","Number","2006","14092"
"Kisii Central","Secondary School age children","Female","Urban","Number","2006","3793"
"Kisii Central","Secondary School age children","Female","Rural","Number","2006","13709"
"Kisii Central","School age children","Male","Urban","Number","2006","12679"
"Kisii Central","School age children","Male","Rural","Number","2006","55708"
"Kisii Central","School age children","Female","Urban","Number","2006","13461"
"Kisii Central","School age children","Female","Rural","Number","2006","54838"
"Kisii Central","Tertiary age population","Male","Urban","Number","2006","4936"
"Kisii Central","Tertiary age population","Male","Rural","Number","2006","13094"
"Kisii Central","Tertiary age population","Female","Urban","Number","2006","6265"
"Kisii Central","Tertiary age population","Female","Rural","Number","2006","16325"
"Kisii South","In school with pre-primary as percent of pre-primary population","Male","Urban","%","2006","113.45"
"Kisii South","In school with pre-primary as percent of pre-primary population","Male","Rural","%","2006","131.56"
"Kisii South","In school with pre-primary as percent of pre-primary population","Female","Urban","%","2006","108.44"
"Kisii South","In school with pre-primary as percent of pre-primary population","Female","Rural","%","2006","128.57"
"Kisii South","In school with Primary education as % of primary school age population","Male","Urban","%","2006","121.68"
"Kisii South","In school with Primary education as % of primary school age population","Male","Rural","%","2006","120.99"
"Kisii South","In school with Primary education as % of primary school age population","Female","Urban","%","2006","120.79"
"Kisii South","In school with Primary education as % of primary school age population","Female","Rural","%","2006","117.1"
"Kisii South","In school with Secondary education as percent of secondary school age population","Male","Urban","%","2006","73.67"
"Kisii South","In school with Secondary education as percent of secondary school age population","Male","Rural","%","2006","53.1"
"Kisii South","In school with Secondary education as percent of secondary school age population","Female","Urban","%","2006","61.85"
"Kisii South","In school with Secondary education as percent of secondary school age population","Female","Rural","%","2006","40.57"
"Kisii South","In school with Tertiary education as % of population","Male","Urban","%","2006","9.29"
"Kisii South","In school with Tertiary education as % of population","Male","Rural","%","2006","3.12"
"Kisii South","In school with Tertiary education as % of population","Female","Urban","%","2006","13.91"
"Kisii South","In school with Tertiary education as % of population","Female","Rural","%","2006","2.11"
"Kisii South","University students as % of population","Male","Urban","%","2006","5.65"
"Kisii South","University students as % of population","Male","Rural","%","2006","1.7"
"Kisii South","University students as % of population","Female","Urban","%","2006","2.64"
"Kisii South","University students as % of population","Female","Rural","%","2006","0.65"
